category,department,text,option1,option2,option3,option4,correct_answer_index
Question Bank,Architecture,What is the difference between structure and form in architecture?,Structure is the load-bearing system; form is the visible shape,They are the same thing,Structure is decorative; form is functional,Form is structural; structure is decorative,0
Question Bank,Architecture,What is a clerestory?,High windows above eye level that admit light,Ground floor windows,Basement lighting,Skylight in a flat roof,0
Question Bank,Architecture,What does the principle of hierarchy mean in design?,Certain elements are given more visual importance than others,All elements are equal,Smaller elements are always more important,Symmetry is required,0
Question Bank,Architecture,What is a plinth?,Base platform on which a building stands,Roof structure,Wall finishing,Window sill,0
Question Bank,Architecture,What is biophilic design?,Design that incorporates nature into the built environment,Design using biological materials only,Design that mimics plant shapes,Green roof only,0
Question Bank,Architecture,What is an oculus?,Circular opening at the top of a dome,A type of window frame,A foundation pit,An underground drain,0
Question Bank,Architecture,What is the purpose of thermal mass in a building?,Absorb and release heat to stabilise temperature,Insulate the building,Waterproof the structure,Support the roof,0
Question Bank,Architecture,What is urban sprawl?,Uncontrolled expansion of urban areas into surrounding land,Vertical city growth,Inner city redevelopment,Planned suburban development,0
Question Bank,Architecture,What is a colonnade?,Row of evenly spaced columns supporting a roof or entablature,A type of arch,A spiral staircase,A glass facade system,0
Question Bank,Architecture,What is the Bauhaus school associated with?,Merging fine art with functional design and craftsmanship,Gothic architecture,Baroque ornamentation,Classical columns,0
Question Bank,Architecture,What is adaptive reuse?,Converting existing buildings for new purposes,Demolishing old buildings,Building on greenfield sites,Restoring facades only,0
Question Bank,Architecture,What is a mezzanine?,Intermediate floor between two main floors,Ground floor only,Basement level,Roof level,0
Question Bank,Architecture,What is meant by sustainable architecture?,Design that minimises environmental impact over the building's lifecycle,Design using only recycled materials,Buildings without electricity,Underground buildings,0
Question Bank,Architecture,What is the purpose of an expansion joint in a large building?,Allow movement due to thermal changes and settlement,Decorative element,Structural connection,Waterproofing element,0
Question Bank,Architecture,What is feng shui related to in architecture?,Spatial arrangement to promote harmony and energy flow,Structural calculations,Foundation design,Fire protection,0
Question Bank,Architecture,What does egress mean in building design?,Means of exit from a building,Means of entry,Structural support,Decorative element,0
Question Bank,Architecture,What is a flying buttress characteristic of?,Gothic cathedrals,Modern skyscrapers,Greek temples,Roman arenas,0
Question Bank,Architecture,What is negative space in architectural design?,Empty space around and between design elements,Load-bearing space,Underground space,Wasted space,0
