category,department,text,option1,option2,option3,option4,correct_answer_index
Question Bank,Electrical,"In electrical engineering, 'Kirchhoff's Current Law (KCL)' is primarily associated with:",Power is the product of voltage and current,The sum of voltage drops around a loop is zero,Voltage is directly proportional to current,The algebraic sum of currents entering a node is zero,3
Question Bank,Electrical,"In electrical engineering, 'Kirchhoff's Voltage Law (KVL)' is primarily associated with:",The algebraic sum of voltages around a closed loop is zero,Current is inversely proportional to resistance,The sum of currents entering a node is zero,Energy cannot be created or destroyed,0
Question Bank,Electrical,"In electrical engineering, 'Faraday's Law of Induction' is primarily associated with:",The force between two point charges is proportional to the product of the charges,A changing magnetic field induces an electromotive force (EMF),Current through a conductor between two points is directly proportional to the voltage,The total charge of an isolated system remains constant,1
Question Bank,Electrical,"In electrical engineering, 'Lenz's Law' is primarily associated with:",The total power in a circuit equals the sum of power dissipated,The magnetic field of a coil is proportional to its current,The direction of an induced current opposes the change that produced it,"Like charges repel, opposite charges attract",2
Question Bank,Electrical,"In electrical engineering, 'Capacitor' is primarily associated with:",Stores electrical energy in an electric field,Restricts the flow of alternating current,Stores electrical energy in a magnetic field,Converts alternating current to direct current,0
Question Bank,Electrical,"In electrical engineering, 'Inductor' is primarily associated with:",Allows direct current to pass while blocking alternating current,Measures the potential difference in a circuit,Stores electrical energy in an electric field,Stores electrical energy in a magnetic field,3
Question Bank,Electrical,"In electrical engineering, 'Diode' is primarily associated with:",Allows current to flow primarily in only one direction,Amplifies weak electrical signals,Measures the resistance of a circuit,Steps up or steps down AC voltages,0
Question Bank,Electrical,"In electrical engineering, 'Transistor' is primarily associated with:",Generates magnetic fields for motors,Stores energy permanently,Converts DC to AC,Can act as an amplifier or a switch,3
Question Bank,Electrical,"In electrical engineering, 'Transformer' is primarily associated with:",Steps up or steps down alternating current (AC) voltages,Stores large amounts of static electricity,Converts electrical energy into mechanical energy,Converts direct current (DC) to alternating current (AC),0
Question Bank,Electrical,"In electrical engineering, 'Real Power (Active Power)' is primarily associated with:",The power that oscillates between source and reactive loads,The vector sum of true and reactive power,"The power actually consumed by the resistive loads, measured in Watts",The power consumed only by inductors,2
Question Bank,Electrical,"In electrical engineering, 'Reactive Power' is primarily associated with:","The power temporarily stored in inductive or capacitive elements, measured in VAR",The power lost as heat in transmission lines,The mechanical power output of a motor,The total power delivered by the utility company,0
Question Bank,Electrical,"In electrical engineering, 'Apparent Power' is primarily associated with:",The power dissipated by resistors,The power consumed by a diode,"The vector sum of real and reactive power, measured in VA",The ratio of real power to apparent power,2
Question Bank,Electrical,"In electrical engineering, 'Power Factor' is primarily associated with:",The total impedance of a circuit,The efficiency of a transformer,The ratio of real power to apparent power,The difference between apparent and reactive power,2
Question Bank,Electrical,"In electrical engineering, 'Inverter' is primarily associated with:",Converts alternating current (AC) to direct current (DC),Converts direct current (DC) to alternating current (AC),Acts as a safety switch against overcurrent,Increases the voltage of a DC signal,1
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'Farad'?",Operational Amplifier,Capacitance,Zener Diode,Relay,1
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'Henry'?",Zener Diode,Inductance,Relay,Operational Amplifier,1
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'Weber'?",Relay,Operational Amplifier,Zener Diode,Magnetic Flux,3
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'Tesla'?",Relay,Zener Diode,Magnetic Flux Density,Operational Amplifier,2
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'Coulomb'?",Relay,Electrical Charge,Zener Diode,Operational Amplifier,1
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'V = I * R'?",Relay,Zener Diode,Ohm's Law,Operational Amplifier,2
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'The algebraic sum of currents entering a node is zero'?",Kirchhoff's Current Law (KCL),Relay,Operational Amplifier,Zener Diode,0
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'The algebraic sum of voltages around a closed loop is zero'?",Relay,Zener Diode,Kirchhoff's Voltage Law (KVL),Operational Amplifier,2
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'A changing magnetic field induces an electromotive force (EMF)'?",Zener Diode,Faraday's Law of Induction,Operational Amplifier,Relay,1
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'The direction of an induced current opposes the change that produced it'?",Relay,Zener Diode,Operational Amplifier,Lenz's Law,3
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'Stores electrical energy in an electric field'?",Capacitor,Relay,Zener Diode,Operational Amplifier,0
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'Stores electrical energy in a magnetic field'?",Inductor,Zener Diode,Relay,Operational Amplifier,0
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'Allows current to flow primarily in only one direction'?",Relay,Zener Diode,Operational Amplifier,Diode,3
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'Can act as an amplifier or a switch'?",Zener Diode,Transistor,Operational Amplifier,Relay,1
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'Steps up or steps down alternating current (AC) voltages'?",Relay,Operational Amplifier,Transformer,Zener Diode,2
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'The power actually consumed by the resistive loads, measured in Watts'?",Operational Amplifier,Relay,Zener Diode,Real Power (Active Power),3
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'The power temporarily stored in inductive or capacitive elements, measured in VAR'?",Operational Amplifier,Reactive Power,Zener Diode,Relay,1
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'The vector sum of real and reactive power, measured in VA'?",Operational Amplifier,Relay,Zener Diode,Apparent Power,3
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'The ratio of real power to apparent power'?",Relay,Zener Diode,Power Factor,Operational Amplifier,2
Question Bank,Electrical,"Which component, concept, or law is best defined as: 'Converts direct current (DC) to alternating current (AC)'?",Relay,Zener Diode,Operational Amplifier,Inverter,3
Question Bank,Electrical,Identify the correct association regarding 'Capacitance':,Henry,Ohm,Tesla,Farad,3
Question Bank,Electrical,Identify the correct association regarding 'Inductance':,Henry,Weber,Ohm,Farad,0
Question Bank,Electrical,Identify the correct association regarding 'Magnetic Flux':,Weber,Tesla,Gauss,Henry,0
Question Bank,Electrical,Identify the correct association regarding 'Magnetic Flux Density':,Tesla,Weber,Ampere/meter,Henry,0
Question Bank,Electrical,Identify the correct association regarding 'Electrical Charge':,Ampere,Volt,Coulomb,Joule,2
Question Bank,Electrical,Identify the correct association regarding 'Ohm's Law':,Q = C * V,V = I * R,P = V * I,V = L * (di/dt),1
Question Bank,Electrical,Identify the correct association regarding 'Kirchhoff's Current Law (KCL)':,Power is the product of voltage and current,The algebraic sum of currents entering a node is zero,The sum of voltage drops around a loop is zero,Voltage is directly proportional to current,1
Question Bank,Electrical,Identify the correct association regarding 'Kirchhoff's Voltage Law (KVL)':,Current is inversely proportional to resistance,The sum of currents entering a node is zero,The algebraic sum of voltages around a closed loop is zero,Energy cannot be created or destroyed,2
Question Bank,Electrical,Identify the correct association regarding 'Faraday's Law of Induction':,The total charge of an isolated system remains constant,A changing magnetic field induces an electromotive force (EMF),Current through a conductor between two points is directly proportional to the voltage,The force between two point charges is proportional to the product of the charges,1
Question Bank,Electrical,Identify the correct association regarding 'Lenz's Law':,The magnetic field of a coil is proportional to its current,The total power in a circuit equals the sum of power dissipated,The direction of an induced current opposes the change that produced it,"Like charges repel, opposite charges attract",2
Question Bank,Electrical,Identify the correct association regarding 'Capacitor':,Converts alternating current to direct current,Stores electrical energy in a magnetic field,Stores electrical energy in an electric field,Restricts the flow of alternating current,2
Question Bank,Electrical,Identify the correct association regarding 'Inductor':,Stores electrical energy in an electric field,Measures the potential difference in a circuit,Allows direct current to pass while blocking alternating current,Stores electrical energy in a magnetic field,3
Question Bank,Electrical,Identify the correct association regarding 'Diode':,Measures the resistance of a circuit,Allows current to flow primarily in only one direction,Amplifies weak electrical signals,Steps up or steps down AC voltages,1
Question Bank,Electrical,Identify the correct association regarding 'Transistor':,Stores energy permanently,Generates magnetic fields for motors,Can act as an amplifier or a switch,Converts DC to AC,2
Question Bank,Electrical,Identify the correct association regarding 'Transformer':,Converts electrical energy into mechanical energy,Steps up or steps down alternating current (AC) voltages,Stores large amounts of static electricity,Converts direct current (DC) to alternating current (AC),1
Question Bank,Electrical,Identify the correct association regarding 'Real Power (Active Power)':,The vector sum of true and reactive power,The power consumed only by inductors,The power that oscillates between source and reactive loads,"The power actually consumed by the resistive loads, measured in Watts",3
Question Bank,Electrical,Identify the correct association regarding 'Reactive Power':,The power lost as heat in transmission lines,The total power delivered by the utility company,The mechanical power output of a motor,"The power temporarily stored in inductive or capacitive elements, measured in VAR",3
Question Bank,Electrical,Identify the correct association regarding 'Apparent Power':,"The vector sum of real and reactive power, measured in VA",The power dissipated by resistors,The ratio of real power to apparent power,The power consumed by a diode,0
Question Bank,Electrical,Identify the correct association regarding 'Power Factor':,The difference between apparent and reactive power,The ratio of real power to apparent power,The total impedance of a circuit,The efficiency of a transformer,1
Question Bank,Electrical,Identify the correct association regarding 'Inverter':,Acts as a safety switch against overcurrent,Increases the voltage of a DC signal,Converts alternating current (AC) to direct current (DC),Converts direct current (DC) to alternating current (AC),3
IQ Games,Electrical,"In digital logic, when does a 2-input AND gate output a HIGH (1) signal?",When both inputs are LOW,When at least one input is HIGH,Only when inputs are different,Only when both inputs are HIGH,3
IQ Games,Electrical,"In digital logic, when does a 2-input AND gate output a HIGH (1) signal?",When at least one input is HIGH,Only when inputs are different,Only when both inputs are HIGH,When both inputs are LOW,2
IQ Games,Electrical,"In digital logic, when does a 2-input XOR gate output a HIGH (1) signal?",When both inputs are LOW,When at least one input is LOW,"Only when inputs are different (one HIGH, one LOW)",When both inputs are HIGH,2
IQ Games,Electrical,"In digital logic, when does a 2-input OR gate output a HIGH (1) signal?",Only when both inputs are LOW,Only when inputs are different,When at least one input is HIGH,Only when both inputs are HIGH,2
IQ Games,Electrical,"In digital logic, when does a 2-input OR gate output a HIGH (1) signal?",When at least one input is HIGH,Only when inputs are different,Only when both inputs are LOW,Only when both inputs are HIGH,0
IQ Games,Electrical,"In digital logic, when does a 2-input OR gate output a HIGH (1) signal?",Only when both inputs are LOW,When at least one input is HIGH,Only when inputs are different,Only when both inputs are HIGH,1
IQ Games,Electrical,"In digital logic, when does a 2-input AND gate output a HIGH (1) signal?",When at least one input is HIGH,Only when both inputs are HIGH,When both inputs are LOW,Only when inputs are different,1
IQ Games,Electrical,"In digital logic, when does a 2-input AND gate output a HIGH (1) signal?",Only when both inputs are HIGH,When at least one input is HIGH,When both inputs are LOW,Only when inputs are different,0
IQ Games,Electrical,"In digital logic, when does a 2-input AND gate output a HIGH (1) signal?",Only when inputs are different,When both inputs are LOW,When at least one input is HIGH,Only when both inputs are HIGH,3
IQ Games,Electrical,"In digital logic, when does a 2-input AND gate output a HIGH (1) signal?",Only when both inputs are HIGH,When at least one input is HIGH,Only when inputs are different,When both inputs are LOW,0
IQ Games,Electrical,"If two 12-ohm resistors are connected in SERIES, what is their equivalent resistance?",24,12,6,14,0
IQ Games,Electrical,"If two 6-ohm resistors are connected in SERIES, what is their equivalent resistance?",6,12,8,3,1
IQ Games,Electrical,"If two 4-ohm resistors are connected in SERIES, what is their equivalent resistance?",4,8,2,6,1
IQ Games,Electrical,"If two 10-ohm resistors are connected in PARALLEL, what is their equivalent resistance?",5,12,10,20,0
IQ Games,Electrical,"If two 12-ohm resistors are connected in SERIES, what is their equivalent resistance?",6,12,24,14,2
IQ Games,Electrical,"If two 4-ohm resistors are connected in SERIES, what is their equivalent resistance?",6,4,8,2,2
IQ Games,Electrical,"If two 12-ohm resistors are connected in PARALLEL, what is their equivalent resistance?",6,24,12,14,0
IQ Games,Electrical,"If two 6-ohm resistors are connected in PARALLEL, what is their equivalent resistance?",12,8,6,3,3
IQ Games,Electrical,"If two 12-ohm resistors are connected in SERIES, what is their equivalent resistance?",14,6,12,24,3
IQ Games,Electrical,"If two 6-ohm resistors are connected in SERIES, what is their equivalent resistance?",6,8,3,12,3
IQ Games,Electrical,"If two 10-ohm resistors are connected in PARALLEL, what is their equivalent resistance?",5,12,20,10,0
IQ Games,Electrical,"If two 4-ohm resistors are connected in SERIES, what is their equivalent resistance?",8,6,2,4,0
IQ Games,Electrical,"If two 6-ohm resistors are connected in SERIES, what is their equivalent resistance?",3,12,6,8,1
IQ Games,Electrical,"If two 20-ohm resistors are connected in PARALLEL, what is their equivalent resistance?",40,10,20,22,1
IQ Games,Electrical,"If two 4-ohm resistors are connected in PARALLEL, what is their equivalent resistance?",2,4,8,6,0
IQ Games,Electrical,"If two 4-ohm resistors are connected in PARALLEL, what is their equivalent resistance?",8,2,4,6,1
IQ Games,Electrical,"If two 12-ohm resistors are connected in SERIES, what is their equivalent resistance?",14,12,6,24,3
IQ Games,Electrical,"If two 20-ohm resistors are connected in SERIES, what is their equivalent resistance?",22,10,20,40,3
IQ Games,Electrical,"If two 6-ohm resistors are connected in PARALLEL, what is their equivalent resistance?",8,6,12,3,3
IQ Games,Electrical,"If two 4-ohm resistors are connected in PARALLEL, what is their equivalent resistance?",8,4,6,2,3
IQ Games,Electrical,A DC voltage of 24V is applied across a 4-ohm resistor. How much power is dissipated by the resistor?,192 W,144 W,6 W,28 W,1
IQ Games,Electrical,A DC voltage of 24V is applied across a 3-ohm resistor. What is the current flowing through it?,24 A,10 A,8 A,72 A,2
IQ Games,Electrical,A DC voltage of 48V is applied across a 3-ohm resistor. What is the current flowing through it?,16 A,48 A,144 A,18 A,0
IQ Games,Electrical,A DC voltage of 10V is applied across a 6-ohm resistor. How much power is dissipated by the resistor?,120 W,10 W,1 W,16 W,1
IQ Games,Electrical,A DC voltage of 10V is applied across a 4-ohm resistor. How much power is dissipated by the resistor?,14 W,2 W,20 W,80 W,2
IQ Games,Electrical,A DC voltage of 12V is applied across a 4-ohm resistor. What is the current flowing through it?,12 A,5 A,3 A,48 A,2
IQ Games,Electrical,A DC voltage of 12V is applied across a 2-ohm resistor. What is the current flowing through it?,24 A,8 A,6 A,12 A,2
IQ Games,Electrical,A DC voltage of 48V is applied across a 2-ohm resistor. How much power is dissipated by the resistor?,50 W,1152 W,192 W,24 W,1
IQ Games,Electrical,A DC voltage of 10V is applied across a 6-ohm resistor. How much power is dissipated by the resistor?,10 W,1 W,120 W,16 W,0
IQ Games,Electrical,A DC voltage of 24V is applied across a 4-ohm resistor. What is the current flowing through it?,6 A,8 A,24 A,96 A,0
IQ Games,Electrical,A DC voltage of 12V is applied across a 6-ohm resistor. How much power is dissipated by the resistor?,2 W,24 W,144 W,18 W,1
IQ Games,Electrical,A DC voltage of 10V is applied across a 2-ohm resistor. What is the current flowing through it?,7 A,10 A,20 A,5 A,3
IQ Games,Electrical,A DC voltage of 48V is applied across a 4-ohm resistor. What is the current flowing through it?,48 A,14 A,12 A,192 A,2
IQ Games,Electrical,A DC voltage of 10V is applied across a 2-ohm resistor. What is the current flowing through it?,10 A,5 A,20 A,7 A,1
IQ Games,Electrical,A DC voltage of 48V is applied across a 3-ohm resistor. How much power is dissipated by the resistor?,288 W,16 W,768 W,51 W,2
IQ Games,Electrical,A DC voltage of 10V is applied across a 3-ohm resistor. What is the current flowing through it?,5 A,3 A,30 A,10 A,1
IQ Games,Electrical,A DC voltage of 12V is applied across a 4-ohm resistor. What is the current flowing through it?,48 A,5 A,12 A,3 A,3
IQ Games,Electrical,A DC voltage of 10V is applied across a 6-ohm resistor. How much power is dissipated by the resistor?,16 W,120 W,10 W,1 W,2
IQ Games,Electrical,A DC voltage of 48V is applied across a 4-ohm resistor. What is the current flowing through it?,12 A,192 A,14 A,48 A,0
IQ Games,Electrical,A DC voltage of 10V is applied across a 2-ohm resistor. What is the current flowing through it?,10 A,7 A,20 A,5 A,3
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Power Systems Engineer?",Writes firmware for microcontrollers,Designs and maintains large-scale electrical grids and distribution networks,Designs user interfaces for websites,Maintains corporate database servers,1
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Control Systems Engineer?",Designs high-voltage transmission towers,Designs systems that dictate the behavior of dynamic processes and machinery using feedback loops,Sells electrical components to businesses,Installs residential electrical wiring,1
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Electronics Design Engineer?",Manages human resource payrolls,"Develops and tests components like PCBs, microchips, and embedded systems",Oversees the construction of hydroelectric dams,Operates heavy machinery on construction sites,1
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Telecommunications Engineer?",Designs electric vehicle battery systems,"Designs and manages systems for transmitting data via wires, fiber optics, or radio waves",Programs CNC machines for mechanical parts,Inspects buildings for structural integrity,1
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Instrumentation Engineer?",Maintains public relations for utility companies,Designs residential lighting fixtures,Writes mobile applications,"Focuses on the measurement and control of process variables like pressure, temperature, and flow",3
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Altium Designer?",A program used exclusively for writing C++ code,A financial accounting software for engineering firms,A widely used software for designing Printed Circuit Boards (PCBs),A tool for simulating fluid dynamics,2
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of MATLAB / Simulink?",A programming and modeling environment heavily used for control systems and signal processing,A database management tool,A software strictly for drawing 2D architectural floor plans,An operating system for industrial robots,0
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of ETAP?",An analytical engineering software used to simulate and analyze electrical power systems,A tool for managing employee timesheets,A software for editing promotional videos,A compiler for Python scripts,0
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of PLC (Programmable Logic Controller)?",A certification for electrical safety,An industrial computer control system that continuously monitors input devices and makes decisions to control outputs,A type of advanced solar panel,A high-frequency radio transmitter,1
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of SCADA?",A system of software and hardware elements that allows industrial organizations to control processes locally or at remote locations,A type of alternating current motor,A government regulatory body for electrical standards,A specific programming language for microcontrollers,0
Career Questions,Electrical,"Which engineering role, tool, or system is best described as: 'Designs and maintains large-scale electrical grids and distribution networks'?",Mechanical Engineer,Power Systems Engineer,AutoCAD,Software Developer,1
Career Questions,Electrical,"Which engineering role, tool, or system is best described as: 'Designs systems that dictate the behavior of dynamic processes and machinery using feedback loops'?",Control Systems Engineer,Software Developer,AutoCAD,Mechanical Engineer,0
Career Questions,Electrical,"Which engineering role, tool, or system is best described as: 'Develops and tests components like PCBs, microchips, and embedded systems'?",Mechanical Engineer,Electronics Design Engineer,Software Developer,AutoCAD,1
Career Questions,Electrical,"Which engineering role, tool, or system is best described as: 'Designs and manages systems for transmitting data via wires, fiber optics, or radio waves'?",Software Developer,Mechanical Engineer,Telecommunications Engineer,AutoCAD,2
Career Questions,Electrical,"Which engineering role, tool, or system is best described as: 'Focuses on the measurement and control of process variables like pressure, temperature, and flow'?",Mechanical Engineer,AutoCAD,Software Developer,Instrumentation Engineer,3
Career Questions,Electrical,"Which engineering role, tool, or system is best described as: 'A widely used software for designing Printed Circuit Boards (PCBs)'?",AutoCAD,Altium Designer,Software Developer,Mechanical Engineer,1
Career Questions,Electrical,"Which engineering role, tool, or system is best described as: 'A programming and modeling environment heavily used for control systems and signal processing'?",Mechanical Engineer,Software Developer,AutoCAD,MATLAB / Simulink,3
Career Questions,Electrical,"Which engineering role, tool, or system is best described as: 'An analytical engineering software used to simulate and analyze electrical power systems'?",Software Developer,AutoCAD,Mechanical Engineer,ETAP,3
Career Questions,Electrical,"Which engineering role, tool, or system is best described as: 'An industrial computer control system that continuously monitors input devices and makes decisions to control outputs'?",AutoCAD,Mechanical Engineer,PLC (Programmable Logic Controller),Software Developer,2
Career Questions,Electrical,"Which engineering role, tool, or system is best described as: 'A system of software and hardware elements that allows industrial organizations to control processes locally or at remote locations'?",Mechanical Engineer,AutoCAD,Software Developer,SCADA,3
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Power Systems Engineer?",Designs and maintains large-scale electrical grids and distribution networks,Writes firmware for microcontrollers,Maintains corporate database servers,Designs user interfaces for websites,0
Career Questions,Electrical,"In the electrical engineering industry, what is the primary role or function of Control Systems Engineer?",Designs high-voltage transmission towers,Designs systems that dictate the behavior of dynamic processes and machinery using feedback loops,Installs residential electrical wiring,Sells electrical components to businesses,1
