category,department,text,option1,option2,option3,option4,correct_answer_index
Question Bank,Mechanical,Which principle or concept is best described by: 'Maximum stress before failure'?,Ultimate Tensile Strength,Pascal's Law,Boyle's Law,Newton's Law of Cooling,0
Question Bank,Mechanical,What is primarily associated with the Toughness?,Energy absorption before fracture,Resistance to scratching,Resistance to yielding,Ability to stretch,0
Question Bank,Mechanical,Which principle or concept is best described by: 'Energy absorption before fracture'?,Boyle's Law,Newton's Law of Cooling,Pascal's Law,Toughness,3
Question Bank,Mechanical,What is primarily associated with the Hardness?,Resistance to yielding,Ability to stretch,Energy absorption before fracture,Resistance to localized plastic deformation,3
Question Bank,Mechanical,Which principle or concept is best described by: 'Resistance to localized plastic deformation'?,Pascal's Law,Hardness,Newton's Law of Cooling,Boyle's Law,1
Question Bank,Mechanical,What is the primary function or characteristic of a Flywheel?,Increases engine cooling,Filters engine oil,Ignites fuel,Stores rotational energy,3
Question Bank,Mechanical,Which component is described by: 'Stores rotational energy'?,Spring,Valve,Flywheel,Piston,2
Question Bank,Mechanical,What is the primary function or characteristic of a Camshaft?,Stores rotational energy,Ignites fuel,Operates engine valves,Filters engine oil,2
Question Bank,Mechanical,Which component is described by: 'Operates engine valves'?,Camshaft,Piston,Spring,Valve,0
Question Bank,Mechanical,What is the primary function or characteristic of a Crankshaft?,Filters engine oil,Converts linear to rotational motion,Stores rotational energy,Operates engine valves,1
Question Bank,Mechanical,Which component is described by: 'Converts linear to rotational motion'?,Valve,Piston,Crankshaft,Spring,2
Question Bank,Mechanical,What is the primary function or characteristic of a Radiator?,Converts linear to rotational motion,Operates engine valves,Dissipates excess engine heat,Stores rotational energy,2
Question Bank,Mechanical,Which component is described by: 'Dissipates excess engine heat'?,Spring,Piston,Valve,Radiator,3
Question Bank,Mechanical,What is the primary function or characteristic of a Turbocharger?,Forces more air into the combustion chamber,Operates engine valves,Dissipates excess engine heat,Converts linear to rotational motion,0
Question Bank,Mechanical,Which component is described by: 'Forces more air into the combustion chamber'?,Piston,Turbocharger,Valve,Spring,1
Question Bank,Mechanical,What is the primary function or characteristic of a Catalytic Converter?,Dissipates excess engine heat,Forces more air into the combustion chamber,Converts linear to rotational motion,Reduces toxic exhaust emissions,3
Question Bank,Mechanical,Which component is described by: 'Reduces toxic exhaust emissions'?,Piston,Spring,Catalytic Converter,Valve,2
Question Bank,Mechanical,What is the primary function or characteristic of a Differential?,Forces more air into the combustion chamber,Dissipates excess engine heat,Allows drive wheels to turn at different speeds,Reduces toxic exhaust emissions,2
Question Bank,Mechanical,Which component is described by: 'Allows drive wheels to turn at different speeds'?,Valve,Differential,Spring,Piston,1
Question Bank,Mechanical,What is the primary function or characteristic of a Clutch?,Forces more air into the combustion chamber,Engages/disengages power transmission,Allows drive wheels to turn at different speeds,Reduces toxic exhaust emissions,1
Question Bank,Mechanical,Which component is described by: 'Engages/disengages power transmission'?,Valve,Spring,Piston,Clutch,3
Question Bank,Mechanical,What is the primary function or characteristic of a Gearbox?,Engages/disengages power transmission,Reduces toxic exhaust emissions,Allows drive wheels to turn at different speeds,Alters speed and torque ratios,3
Question Bank,Mechanical,Which component is described by: 'Alters speed and torque ratios'?,Piston,Valve,Spring,Gearbox,3
Question Bank,Mechanical,What is the primary function or characteristic of a Bearing?,Reduces friction between moving parts,Engages/disengages power transmission,Alters speed and torque ratios,Allows drive wheels to turn at different speeds,0
Question Bank,Mechanical,Which component is described by: 'Reduces friction between moving parts'?,Valve,Bearing,Spring,Piston,1
Question Bank,Mechanical,What is the primary function or characteristic of a Pump?,Reduces friction between moving parts,Adds energy to a fluid to move it,Alters speed and torque ratios,Extracts energy from a fluid,1
Question Bank,Mechanical,Which component is described by: 'Adds energy to a fluid to move it'?,Pump,Valve,Piston,Spring,0
Question Bank,Mechanical,What is the primary function or characteristic of a Turbine?,Extracts energy from a fluid,Alters speed and torque ratios,Adds energy to a fluid to move it,Reduces friction between moving parts,0
Question Bank,Mechanical,Which component is described by: 'Extracts energy from a fluid'?,Valve,Spring,Turbine,Piston,2
Question Bank,Mechanical,What is the primary function or characteristic of a Compressor?,Extracts energy from a liquid,Adds energy to a liquid,Increases the pressure of a gas,Decreases the pressure of a gas,2
Question Bank,Mechanical,Which component is described by: 'Increases the pressure of a gas'?,Piston,Spring,Compressor,Valve,2
Question Bank,Mechanical,What is the primary function or characteristic of a Evaporator?,Rejects heat to condense a refrigerant,Absorbs heat to vaporize a refrigerant,Increases the pressure of a gas,Decreases the pressure of a gas,1
Question Bank,Mechanical,Which component is described by: 'Absorbs heat to vaporize a refrigerant'?,Piston,Spring,Valve,Evaporator,3
Question Bank,Mechanical,What is the primary function or characteristic of a Condenser?,Decreases the pressure of a gas,Increases the pressure of a gas,Rejects heat to condense a refrigerant,Absorbs heat to vaporize a refrigerant,2
Question Bank,Mechanical,Which component is described by: 'Rejects heat to condense a refrigerant'?,Valve,Condenser,Spring,Piston,1
Question Bank,Mechanical,What is the primary function or characteristic of a Steel?,A ceramic,An alloy of iron and carbon,A polymer,A pure element,1
Question Bank,Mechanical,Which component is described by: 'An alloy of iron and carbon'?,Spring,Valve,Piston,Steel,3
Question Bank,Mechanical,What is the primary function or characteristic of a Cast Iron?,A polymer,Iron alloy with low carbon content (<2%),Iron alloy with high carbon content (>2%),A pure element,2
Question Bank,Mechanical,Which component is described by: 'Iron alloy with high carbon content (>2%)'?,Cast Iron,Valve,Spring,Piston,0
Question Bank,Mechanical,What is the primary function or characteristic of a Aluminum?,"Lightweight, corrosion-resistant metal",A ceramic,A polymer,"Heavy, magnetic metal",0
Question Bank,Mechanical,"Which component is described by: 'Lightweight, corrosion-resistant metal'?",Valve,Aluminum,Piston,Spring,1
Question Bank,Mechanical,What is the primary function or characteristic of a Titanium?,"Heavy, magnetic metal",A polymer,"Lightweight, corrosion-resistant metal","High strength-to-weight ratio, high temperature resistance",3
Question Bank,Mechanical,"Which component is described by: 'High strength-to-weight ratio, high temperature resistance'?",Piston,Spring,Valve,Titanium,3
Question Bank,Mechanical,What is the primary function or characteristic of a Brass?,A pure element,An alloy of copper and tin,An alloy of copper and zinc,An alloy of iron and carbon,2
Question Bank,Mechanical,Which component is described by: 'An alloy of copper and zinc'?,Valve,Piston,Spring,Brass,3
IQ Games,Mechanical,A driving gear has 20 teeth and meshes with a driven gear having 40 teeth. What is the gear ratio (Driving:Driven)?,2:1,1:2,3:1,1:3,1
IQ Games,Mechanical,A driving gear has 20 teeth and meshes with a driven gear having 30 teeth. What is the gear ratio (Driving:Driven)?,1:1,2:1,1:1,1:2,0
IQ Games,Mechanical,A driving gear has 15 teeth and meshes with a driven gear having 50 teeth. What is the gear ratio (Driving:Driven)?,1:3,4:1,1:4,3:1,0
IQ Games,Mechanical,A driving gear has 15 teeth and meshes with a driven gear having 50 teeth. What is the gear ratio (Driving:Driven)?,3:1,4:1,1:3,1:4,2
IQ Games,Mechanical,A driving gear has 25 teeth and meshes with a driven gear having 50 teeth. What is the gear ratio (Driving:Driven)?,1:3,3:1,2:1,1:2,3
IQ Games,Mechanical,A driving gear has 20 teeth and meshes with a driven gear having 40 teeth. What is the gear ratio (Driving:Driven)?,2:1,1:2,1:3,3:1,1
IQ Games,Mechanical,A driving gear has 10 teeth and meshes with a driven gear having 30 teeth. What is the gear ratio (Driving:Driven)?,1:4,4:1,3:1,1:3,3
IQ Games,Mechanical,A driving gear has 25 teeth and meshes with a driven gear having 40 teeth. What is the gear ratio (Driving:Driven)?,2:1,1:1,1:1,1:2,1
IQ Games,Mechanical,A driving gear has 20 teeth and meshes with a driven gear having 40 teeth. What is the gear ratio (Driving:Driven)?,3:1,1:3,2:1,1:2,3
IQ Games,Mechanical,A driving gear has 15 teeth and meshes with a driven gear having 40 teeth. What is the gear ratio (Driving:Driven)?,1:3,1:2,3:1,2:1,1
IQ Games,Mechanical,A driving gear has 15 teeth and meshes with a driven gear having 50 teeth. What is the gear ratio (Driving:Driven)?,1:4,1:3,4:1,3:1,1
IQ Games,Mechanical,A driving gear has 10 teeth and meshes with a driven gear having 60 teeth. What is the gear ratio (Driving:Driven)?,6:1,1:7,1:6,7:1,2
IQ Games,Mechanical,A driving gear has 25 teeth and meshes with a driven gear having 50 teeth. What is the gear ratio (Driving:Driven)?,3:1,1:3,1:2,2:1,2
IQ Games,Mechanical,A driving gear has 15 teeth and meshes with a driven gear having 60 teeth. What is the gear ratio (Driving:Driven)?,5:1,4:1,1:4,1:5,2
IQ Games,Mechanical,A driving gear has 20 teeth and meshes with a driven gear having 60 teeth. What is the gear ratio (Driving:Driven)?,1:4,3:1,4:1,1:3,3
IQ Games,Mechanical,A driving gear has 15 teeth and meshes with a driven gear having 50 teeth. What is the gear ratio (Driving:Driven)?,4:1,3:1,1:4,1:3,3
IQ Games,Mechanical,A driving gear has 20 teeth and meshes with a driven gear having 50 teeth. What is the gear ratio (Driving:Driven)?,1:3,3:1,2:1,1:2,3
IQ Games,Mechanical,A driving gear has 20 teeth and meshes with a driven gear having 30 teeth. What is the gear ratio (Driving:Driven)?,1:1,2:1,1:2,1:1,0
IQ Games,Mechanical,A driving gear has 20 teeth and meshes with a driven gear having 60 teeth. What is the gear ratio (Driving:Driven)?,1:3,3:1,4:1,1:4,0
IQ Games,Mechanical,A driving gear has 10 teeth and meshes with a driven gear having 50 teeth. What is the gear ratio (Driving:Driven)?,1:5,1:6,5:1,6:1,0
IQ Games,Mechanical,"A simple block and tackle pulley system has 4 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",5,8,4,3,2
IQ Games,Mechanical,"A simple block and tackle pulley system has 5 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",5,10,6,4,0
IQ Games,Mechanical,"A simple block and tackle pulley system has 5 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",10,6,4,5,3
IQ Games,Mechanical,"A simple block and tackle pulley system has 3 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",3,2,4,6,0
IQ Games,Mechanical,"A simple block and tackle pulley system has 5 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",6,5,4,10,1
IQ Games,Mechanical,"A simple block and tackle pulley system has 6 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",5,6,7,12,1
IQ Games,Mechanical,"A simple block and tackle pulley system has 2 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",2,1,4,3,0
IQ Games,Mechanical,"A simple block and tackle pulley system has 2 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",2,4,3,1,0
IQ Games,Mechanical,"A simple block and tackle pulley system has 3 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",6,4,3,2,2
IQ Games,Mechanical,"A simple block and tackle pulley system has 2 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",3,2,4,1,1
IQ Games,Mechanical,"A simple block and tackle pulley system has 5 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",4,5,6,10,1
IQ Games,Mechanical,"A simple block and tackle pulley system has 5 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",6,5,4,10,1
IQ Games,Mechanical,"A simple block and tackle pulley system has 3 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",4,2,6,3,3
IQ Games,Mechanical,"A simple block and tackle pulley system has 3 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",3,6,4,2,0
IQ Games,Mechanical,"A simple block and tackle pulley system has 2 parallel ropes supporting a downward load. Assuming 100% efficiency, what is its theoretical mechanical advantage?",3,4,2,1,2
IQ Games,Mechanical,"In a Class 1 lever system, which configuration is correct?",Fulcrum is between the effort and the load,Load is between the fulcrum and the effort,Effort is between the fulcrum and the load,There is no fulcrum,0
IQ Games,Mechanical,"In a Class 2 lever system, which configuration is correct?",Load is between the fulcrum and the effort,Fulcrum is between the effort and the load,Effort is between the fulcrum and the load,There is no fulcrum,0
IQ Games,Mechanical,"In a Class 1 lever system, which configuration is correct?",Fulcrum is between the effort and the load,Effort is between the fulcrum and the load,Load is between the fulcrum and the effort,There is no fulcrum,0
IQ Games,Mechanical,"In a Class 1 lever system, which configuration is correct?",Fulcrum is between the effort and the load,Load is between the fulcrum and the effort,There is no fulcrum,Effort is between the fulcrum and the load,0
IQ Games,Mechanical,"In a Class 3 lever system, which configuration is correct?",Effort is between the fulcrum and the load,Load is between the fulcrum and the effort,There is no fulcrum,Fulcrum is between the effort and the load,0
IQ Games,Mechanical,"In a Class 1 lever system, which configuration is correct?",There is no fulcrum,Load is between the fulcrum and the effort,Fulcrum is between the effort and the load,Effort is between the fulcrum and the load,2
IQ Games,Mechanical,"In a Class 2 lever system, which configuration is correct?",Fulcrum is between the effort and the load,Load is between the fulcrum and the effort,There is no fulcrum,Effort is between the fulcrum and the load,1
IQ Games,Mechanical,"In a Class 1 lever system, which configuration is correct?",Effort is between the fulcrum and the load,There is no fulcrum,Fulcrum is between the effort and the load,Load is between the fulcrum and the effort,2
IQ Games,Mechanical,"In a Class 3 lever system, which configuration is correct?",There is no fulcrum,Effort is between the fulcrum and the load,Load is between the fulcrum and the effort,Fulcrum is between the effort and the load,1
IQ Games,Mechanical,"In a Class 1 lever system, which configuration is correct?",Fulcrum is between the effort and the load,Effort is between the fulcrum and the load,Load is between the fulcrum and the effort,There is no fulcrum,0
IQ Games,Mechanical,"In a Class 3 lever system, which configuration is correct?",Load is between the fulcrum and the effort,Effort is between the fulcrum and the load,Fulcrum is between the effort and the load,There is no fulcrum,1
IQ Games,Mechanical,"In a Class 1 lever system, which configuration is correct?",Effort is between the fulcrum and the load,Fulcrum is between the effort and the load,Load is between the fulcrum and the effort,There is no fulcrum,1
IQ Games,Mechanical,"In a Class 3 lever system, which configuration is correct?",Load is between the fulcrum and the effort,Effort is between the fulcrum and the load,Fulcrum is between the effort and the load,There is no fulcrum,1
IQ Games,Mechanical,"In a Class 2 lever system, which configuration is correct?",Load is between the fulcrum and the effort,There is no fulcrum,Fulcrum is between the effort and the load,Effort is between the fulcrum and the load,0
IQ Games,Mechanical,"In a Class 3 lever system, which configuration is correct?",Load is between the fulcrum and the effort,Effort is between the fulcrum and the load,There is no fulcrum,Fulcrum is between the effort and the load,1
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of AutoCAD?",2D and 3D computer-aided drafting and design,Project Scheduling,Finite Element Analysis,Computational Fluid Dynamics,0
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of SolidWorks?",Accounting and payroll,Writing embedded C code,2D floor plan drafting only,Parametric 3D CAD and assembly modeling,3
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of ANSYS?",Graphic design for marketing,Finite Element Analysis (FEA) and multiphysics simulation,Database management,Supply chain tracking,1
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of MATLAB?",3D printing hardware control,Sheet metal fabrication,Numerical computing and algorithm development,Inventory management,2
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of HVAC Engineer?",Designing aircraft wings,"Designing heating, ventilation, and air conditioning systems",Writing software for microcontrollers,Managing factory floor workers,1
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of Manufacturing Engineer?",Selling industrial equipment,Designing consumer product aesthetics,Performing structural building analysis,Optimizing production processes and assembly lines,3
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of Quality Assurance (QA) Engineer?",Designing logo concepts,Ensuring products meet quality and safety standards,Managing the company's IT network,Procuring raw materials,1
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of R&D Engineer?",Executing daily sales calls,Managing the HR department,Routine maintenance of factory machines,Researching and developing new products or technologies,3
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of Project Manager?",Welding structural steel,Writing simulation code,"Overseeing project timelines, budgets, and resources",Operating CNC machines,2
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of Six Sigma?",A methodology for process improvement and defect reduction,A new welding technique,A type of 3D modeling software,A safety certification for cranes,0
Career Questions,Mechanical,Which role or tool is best described as: '2D and 3D computer-aided drafting and design'?,AutoCAD,Civil Engineer,Python,Marketing Manager,0
Career Questions,Mechanical,Which role or tool is best described as: 'Parametric 3D CAD and assembly modeling'?,Marketing Manager,Civil Engineer,Python,SolidWorks,3
Career Questions,Mechanical,Which role or tool is best described as: 'Finite Element Analysis (FEA) and multiphysics simulation'?,Marketing Manager,Civil Engineer,Python,ANSYS,3
Career Questions,Mechanical,Which role or tool is best described as: 'Numerical computing and algorithm development'?,Python,Civil Engineer,Marketing Manager,MATLAB,3
Career Questions,Mechanical,"Which role or tool is best described as: 'Designing heating, ventilation, and air conditioning systems'?",Python,Marketing Manager,Civil Engineer,HVAC Engineer,3
Career Questions,Mechanical,Which role or tool is best described as: 'Optimizing production processes and assembly lines'?,Python,Civil Engineer,Marketing Manager,Manufacturing Engineer,3
Career Questions,Mechanical,Which role or tool is best described as: 'Ensuring products meet quality and safety standards'?,Marketing Manager,Civil Engineer,Quality Assurance (QA) Engineer,Python,2
Career Questions,Mechanical,Which role or tool is best described as: 'Researching and developing new products or technologies'?,Python,Civil Engineer,Marketing Manager,R&D Engineer,3
Career Questions,Mechanical,"Which role or tool is best described as: 'Overseeing project timelines, budgets, and resources'?",Project Manager,Python,Marketing Manager,Civil Engineer,0
Career Questions,Mechanical,Which role or tool is best described as: 'A methodology for process improvement and defect reduction'?,Python,Civil Engineer,Six Sigma,Marketing Manager,2
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of AutoCAD?",Computational Fluid Dynamics,2D and 3D computer-aided drafting and design,Project Scheduling,Finite Element Analysis,1
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of SolidWorks?",Accounting and payroll,Writing embedded C code,2D floor plan drafting only,Parametric 3D CAD and assembly modeling,3
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of ANSYS?",Graphic design for marketing,Finite Element Analysis (FEA) and multiphysics simulation,Database management,Supply chain tracking,1
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of MATLAB?",3D printing hardware control,Inventory management,Sheet metal fabrication,Numerical computing and algorithm development,3
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of HVAC Engineer?",Managing factory floor workers,Designing aircraft wings,Writing software for microcontrollers,"Designing heating, ventilation, and air conditioning systems",3
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of Manufacturing Engineer?",Designing consumer product aesthetics,Selling industrial equipment,Performing structural building analysis,Optimizing production processes and assembly lines,3
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of Quality Assurance (QA) Engineer?",Ensuring products meet quality and safety standards,Procuring raw materials,Managing the company's IT network,Designing logo concepts,0
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of R&D Engineer?",Executing daily sales calls,Routine maintenance of factory machines,Researching and developing new products or technologies,Managing the HR department,2
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of Project Manager?",Welding structural steel,Operating CNC machines,Writing simulation code,"Overseeing project timelines, budgets, and resources",3
Career Questions,Mechanical,"In the mechanical engineering industry, what is the primary use or focus of Six Sigma?",A new welding technique,A safety certification for cranes,A type of 3D modeling software,A methodology for process improvement and defect reduction,3
Career Questions,Mechanical,Which role or tool is best described as: '2D and 3D computer-aided drafting and design'?,Python,AutoCAD,Marketing Manager,Civil Engineer,1
Career Questions,Mechanical,Which role or tool is best described as: 'Parametric 3D CAD and assembly modeling'?,Marketing Manager,Python,SolidWorks,Civil Engineer,2
Career Questions,Mechanical,Which role or tool is best described as: 'Finite Element Analysis (FEA) and multiphysics simulation'?,ANSYS,Marketing Manager,Python,Civil Engineer,0
Career Questions,Mechanical,Which role or tool is best described as: 'Numerical computing and algorithm development'?,Civil Engineer,MATLAB,Python,Marketing Manager,1
Career Questions,Mechanical,"Which role or tool is best described as: 'Designing heating, ventilation, and air conditioning systems'?",Civil Engineer,Marketing Manager,Python,HVAC Engineer,3
Career Questions,Mechanical,Which role or tool is best described as: 'Optimizing production processes and assembly lines'?,Manufacturing Engineer,Marketing Manager,Civil Engineer,Python,0
