category,department,text,option1,option2,option3,option4,correct_answer_index
Question Bank,Allied Health Sciences,Which organ filters blood in the human body? ( 22),Heart,Liver,Kidney,Lungs,2
Question Bank,Allied Health Sciences,What is the normal body temperature in Celsius? ( 23),35°C,36-37°C,38°C,39°C,1
Question Bank,Allied Health Sciences,Which vitamin is produced when skin is exposed to sunlight? ( 24),Vitamin A,Vitamin B12,Vitamin C,Vitamin D,3
Question Bank,Allied Health Sciences,What is the unit of blood pressure? ( 25),mmHg,cmHg,kg,Pa,0
Question Bank,Allied Health Sciences,Which system controls body movement? ( 26),Digestive,Nervous,Respiratory,Circulatory,1
Question Bank,Allied Health Sciences,What is the function of platelets? ( 27),Oxygen transport,Clotting,Digestion,Immunity,1
Question Bank,Allied Health Sciences,Which organ is responsible for detoxification? ( 28),Heart,Liver,Brain,Kidney,1
Question Bank,Allied Health Sciences,What is the basic unit of life? ( 29),Cell,Tissue,Organ,Atom,0
Question Bank,Allied Health Sciences,Which gas do humans inhale for respiration? ( 30),CO2,O2,N2,H2,1
Question Bank,Allied Health Sciences,What is the primary function of red blood cells? ( 31),Transport oxygen,Fight infection,Clot blood,Produce hormones,0
Question Bank,Allied Health Sciences,Which organ filters blood in the human body? ( 32),Heart,Liver,Kidney,Lungs,2
Question Bank,Allied Health Sciences,What is the normal body temperature in Celsius? ( 33),35°C,36-37°C,38°C,39°C,1
Question Bank,Allied Health Sciences,Which vitamin is produced when skin is exposed to sunlight? ( 34),Vitamin A,Vitamin B12,Vitamin C,Vitamin D,3
Question Bank,Allied Health Sciences,What is the unit of blood pressure? ( 35),mmHg,cmHg,kg,Pa,0
Question Bank,Allied Health Sciences,Which system controls body movement? ( 36),Digestive,Nervous,Respiratory,Circulatory,1
Question Bank,Allied Health Sciences,What is the function of platelets? ( 37),Oxygen transport,Clotting,Digestion,Immunity,1
Question Bank,Allied Health Sciences,Which organ is responsible for detoxification? ( 38),Heart,Liver,Brain,Kidney,1
Question Bank,Allied Health Sciences,What is the basic unit of life? ( 39),Cell,Tissue,Organ,Atom,0
Question Bank,Allied Health Sciences,Which gas do humans inhale for respiration? ( 40),CO2,O2,N2,H2,1
Question Bank,Allied Health Sciences,What is the primary function of red blood cells? ( 41),Transport oxygen,Fight infection,Clot blood,Produce hormones,0
Question Bank,Allied Health Sciences,Which organ filters blood in the human body? ( 42),Heart,Liver,Kidney,Lungs,2
Question Bank,Allied Health Sciences,What is the normal body temperature in Celsius? ( 43),35°C,36-37°C,38°C,39°C,1
Question Bank,Allied Health Sciences,Which vitamin is produced when skin is exposed to sunlight? ( 44),Vitamin A,Vitamin B12,Vitamin C,Vitamin D,3
Question Bank,Allied Health Sciences,What is the unit of blood pressure? ( 45),mmHg,cmHg,kg,Pa,0
Question Bank,Allied Health Sciences,Which system controls body movement? ( 46),Digestive,Nervous,Respiratory,Circulatory,1
Question Bank,Allied Health Sciences,What is the function of platelets? ( 47),Oxygen transport,Clotting,Digestion,Immunity,1
Question Bank,Allied Health Sciences,Which organ is responsible for detoxification? ( 48),Heart,Liver,Brain,Kidney,1
Question Bank,Allied Health Sciences,What is the basic unit of life? ( 49),Cell,Tissue,Organ,Atom,0
Question Bank,Allied Health Sciences,Which gas do humans inhale for respiration? ( 50),CO2,O2,N2,H2,1
Question Bank,Allied Health Sciences,What is the primary function of red blood cells? ( 51),Transport oxygen,Fight infection,Clot blood,Produce hormones,0
Question Bank,Allied Health Sciences,Which organ filters blood in the human body? ( 52),Heart,Liver,Kidney,Lungs,2
Question Bank,Allied Health Sciences,What is the normal body temperature in Celsius? ( 53),35°C,36-37°C,38°C,39°C,1
Question Bank,Allied Health Sciences,Which vitamin is produced when skin is exposed to sunlight? ( 54),Vitamin A,Vitamin B12,Vitamin C,Vitamin D,3
Question Bank,Allied Health Sciences,What is the unit of blood pressure? ( 55),mmHg,cmHg,kg,Pa,0
Question Bank,Allied Health Sciences,Which system controls body movement? ( 56),Digestive,Nervous,Respiratory,Circulatory,1
Question Bank,Allied Health Sciences,What is the function of platelets? ( 57),Oxygen transport,Clotting,Digestion,Immunity,1
Question Bank,Allied Health Sciences,Which organ is responsible for detoxification? ( 58),Heart,Liver,Brain,Kidney,1
Question Bank,Allied Health Sciences,What is the basic unit of life? ( 59),Cell,Tissue,Organ,Atom,0
Question Bank,Allied Health Sciences,Which gas do humans inhale for respiration? ( 60),CO2,O2,N2,H2,1
Question Bank,Allied Health Sciences,What is the primary function of red blood cells? ( 61),Transport oxygen,Fight infection,Clot blood,Produce hormones,0
Question Bank,Allied Health Sciences,Which organ filters blood in the human body? ( 62),Heart,Liver,Kidney,Lungs,2
Question Bank,Allied Health Sciences,What is the normal body temperature in Celsius? ( 63),35°C,36-37°C,38°C,39°C,1
Question Bank,Allied Health Sciences,Which vitamin is produced when skin is exposed to sunlight? ( 64),Vitamin A,Vitamin B12,Vitamin C,Vitamin D,3
Question Bank,Allied Health Sciences,What is the unit of blood pressure? ( 65),mmHg,cmHg,kg,Pa,0
Question Bank,Allied Health Sciences,Which system controls body movement? ( 66),Digestive,Nervous,Respiratory,Circulatory,1
Question Bank,Allied Health Sciences,What is the function of platelets? ( 67),Oxygen transport,Clotting,Digestion,Immunity,1
Question Bank,Allied Health Sciences,Which organ is responsible for detoxification? ( 68),Heart,Liver,Brain,Kidney,1
Question Bank,Allied Health Sciences,What is the basic unit of life? ( 69),Cell,Tissue,Organ,Atom,0
Question Bank,Allied Health Sciences,Which gas do humans inhale for respiration? ( 70),CO2,O2,N2,H2,1
Question Bank,Allied Health Sciences,What is the primary function of red blood cells? ( 71),Transport oxygen,Fight infection,Clot blood,Produce hormones,0
Question Bank,Allied Health Sciences,Which organ filters blood in the human body? ( 72),Heart,Liver,Kidney,Lungs,2
Question Bank,Allied Health Sciences,What is the normal body temperature in Celsius? ( 73),35°C,36-37°C,38°C,39°C,1
Question Bank,Allied Health Sciences,Which vitamin is produced when skin is exposed to sunlight? ( 74),Vitamin A,Vitamin B12,Vitamin C,Vitamin D,3
Question Bank,Allied Health Sciences,What is the unit of blood pressure? ( 75),mmHg,cmHg,kg,Pa,0
Question Bank,Allied Health Sciences,Which system controls body movement? ( 76),Digestive,Nervous,Respiratory,Circulatory,1
Question Bank,Allied Health Sciences,What is the function of platelets? ( 77),Oxygen transport,Clotting,Digestion,Immunity,1
Question Bank,Allied Health Sciences,Which organ is responsible for detoxification? ( 78),Heart,Liver,Brain,Kidney,1
Question Bank,Allied Health Sciences,What is the basic unit of life? ( 79),Cell,Tissue,Organ,Atom,0
Question Bank,Allied Health Sciences,Which gas do humans inhale for respiration? ( 80),CO2,O2,N2,H2,1
IQ Games,Allied Health Sciences,"Find the next number in sequence: 2, 5, 8, ?",11,10,12,13,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 3, 6, 9, ?",12,11,13,14,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 4, 7, 10, ?",13,12,14,15,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 5, 8, 11, ?",14,13,15,16,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 6, 9, 12, ?",15,14,16,17,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 7, 10, 13, ?",16,15,17,18,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 8, 11, 14, ?",17,16,18,19,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 9, 12, 15, ?",18,17,19,20,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 10, 13, 16, ?",19,18,20,21,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 11, 14, 17, ?",20,19,21,22,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 12, 15, 18, ?",21,20,22,23,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 13, 16, 19, ?",22,21,23,24,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 14, 17, 20, ?",23,22,24,25,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 15, 18, 21, ?",24,23,25,26,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 16, 19, 22, ?",25,24,26,27,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 17, 20, 23, ?",26,25,27,28,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 18, 21, 24, ?",27,26,28,29,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 19, 22, 25, ?",28,27,29,30,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 20, 23, 26, ?",29,28,30,31,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 21, 24, 27, ?",30,29,31,32,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 22, 25, 28, ?",31,30,32,33,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 23, 26, 29, ?",32,31,33,34,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 24, 27, 30, ?",33,32,34,35,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 25, 28, 31, ?",34,33,35,36,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 26, 29, 32, ?",35,34,36,37,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 27, 30, 33, ?",36,35,37,38,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 28, 31, 34, ?",37,36,38,39,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 29, 32, 35, ?",38,37,39,40,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 30, 33, 36, ?",39,38,40,41,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 31, 34, 37, ?",40,39,41,42,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 32, 35, 38, ?",41,40,42,43,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 33, 36, 39, ?",42,41,43,44,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 34, 37, 40, ?",43,42,44,45,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 35, 38, 41, ?",44,43,45,46,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 36, 39, 42, ?",45,44,46,47,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 37, 40, 43, ?",46,45,47,48,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 38, 41, 44, ?",47,46,48,49,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 39, 42, 45, ?",48,47,49,50,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 40, 43, 46, ?",49,48,50,51,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 41, 44, 47, ?",50,49,51,52,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 42, 45, 48, ?",51,50,52,53,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 43, 46, 49, ?",52,51,53,54,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 44, 47, 50, ?",53,52,54,55,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 45, 48, 51, ?",54,53,55,56,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 46, 49, 52, ?",55,54,56,57,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 47, 50, 53, ?",56,55,57,58,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 48, 51, 54, ?",57,56,58,59,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 49, 52, 55, ?",58,57,59,60,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 50, 53, 56, ?",59,58,60,61,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 51, 54, 57, ?",60,59,61,62,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 52, 55, 58, ?",61,60,62,63,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 53, 56, 59, ?",62,61,63,64,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 54, 57, 60, ?",63,62,64,65,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 55, 58, 61, ?",64,63,65,66,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 56, 59, 62, ?",65,64,66,67,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 57, 60, 63, ?",66,65,67,68,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 58, 61, 64, ?",67,66,68,69,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 59, 62, 65, ?",68,67,69,70,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 60, 63, 66, ?",69,68,70,71,0
IQ Games,Allied Health Sciences,"Find the next number in sequence: 61, 64, 67, ?",70,69,71,72,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 1),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 2),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 3),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 4),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 5),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 6),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 7),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 8),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 9),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 10),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 11),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 12),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 13),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 14),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 15),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 16),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 17),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 18),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 19),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 20),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 21),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 22),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 23),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 24),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 25),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 26),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 27),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 28),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 29),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 30),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 31),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 32),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 33),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 34),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 35),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 36),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 37),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 38),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 39),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 40),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 41),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 42),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 43),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 44),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 45),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 46),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 47),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 48),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 49),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 50),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 51),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 52),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 53),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 54),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 55),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 56),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Career Questions,Allied Health Sciences,Which skill is essential for patient interaction? (Career 57),Communication,Gaming,Drawing,Singing,0
Career Questions,Allied Health Sciences,Which field involves lab testing of samples? (Career 58),Radiology,Pathology,Pharmacy,Nursing,1
Career Questions,Allied Health Sciences,Who operates imaging equipment like X-rays? (Career 59),Nurse,Radiologist,Pharmacist,Therapist,1
Career Questions,Allied Health Sciences,Which profession focuses on rehabilitation? (Career 60),Physiotherapist,Surgeon,Dentist,Pharmacist,0
Question Bank,Architecture,What does CAD stand for in architecture? ( 1),Computer Aided Design,Creative Art Drawing,Civil Analysis Data,Construction Aid Device,0
Question Bank,Architecture,Which material is commonly used for structural frameworks? ( 2),Glass,Steel,Plastic,Rubber,1
Question Bank,Architecture,What is the purpose of a blueprint? ( 3),Decoration,Construction planning,Painting guide,Marketing,1
Question Bank,Architecture,Which scale is commonly used in architectural drawings? ( 4),1:100,1:1,10:1,100:1,0
Question Bank,Architecture,What is a load-bearing wall? ( 5),Decorative wall,Wall that carries weight,Glass wall,Temporary wall,1
Question Bank,Architecture,Which software is widely used by architects? ( 6),Photoshop,AutoCAD,Excel,Word,1
Question Bank,Architecture,What is sustainability in architecture? ( 7),Using bright colors,Eco-friendly design,Tall buildings,Cheap materials,1
Question Bank,Architecture,Which element provides vertical circulation? ( 8),Door,Window,Staircase,Wall,2
Question Bank,Architecture,What is a foundation in construction? ( 9),Roof,Base structure,Window frame,Interior design,1
Question Bank,Architecture,What does HVAC stand for? ( 10),Heating Ventilation Air Conditioning,High Value Area Control,Heat Volume Air Control,None,0
Question Bank,Architecture,What does CAD stand for in architecture? ( 11),Computer Aided Design,Creative Art Drawing,Civil Analysis Data,Construction Aid Device,0
Question Bank,Architecture,Which material is commonly used for structural frameworks? ( 12),Glass,Steel,Plastic,Rubber,1
Question Bank,Architecture,What is the purpose of a blueprint? ( 13),Decoration,Construction planning,Painting guide,Marketing,1
Question Bank,Architecture,Which scale is commonly used in architectural drawings? ( 14),1:100,1:1,10:1,100:1,0
Question Bank,Architecture,What is a load-bearing wall? ( 15),Decorative wall,Wall that carries weight,Glass wall,Temporary wall,1
Question Bank,Architecture,Which software is widely used by architects? ( 16),Photoshop,AutoCAD,Excel,Word,1
Question Bank,Architecture,What is sustainability in architecture? ( 17),Using bright colors,Eco-friendly design,Tall buildings,Cheap materials,1
Question Bank,Architecture,Which element provides vertical circulation? ( 18),Door,Window,Staircase,Wall,2
Question Bank,Architecture,What is a foundation in construction? ( 19),Roof,Base structure,Window frame,Interior design,1
Question Bank,Architecture,What does HVAC stand for? ( 20),Heating Ventilation Air Conditioning,High Value Area Control,Heat Volume Air Control,None,0
Question Bank,Architecture,What does CAD stand for in architecture? ( 21),Computer Aided Design,Creative Art Drawing,Civil Analysis Data,Construction Aid Device,0
Question Bank,Architecture,Which material is commonly used for structural frameworks? ( 22),Glass,Steel,Plastic,Rubber,1
Question Bank,Architecture,What is the purpose of a blueprint? ( 23),Decoration,Construction planning,Painting guide,Marketing,1
Question Bank,Architecture,Which scale is commonly used in architectural drawings? ( 24),1:100,1:1,10:1,100:1,0
Question Bank,Architecture,What is a load-bearing wall? ( 25),Decorative wall,Wall that carries weight,Glass wall,Temporary wall,1
Question Bank,Architecture,Which software is widely used by architects? ( 26),Photoshop,AutoCAD,Excel,Word,1
Question Bank,Architecture,What is sustainability in architecture? ( 27),Using bright colors,Eco-friendly design,Tall buildings,Cheap materials,1
Question Bank,Architecture,Which element provides vertical circulation? ( 28),Door,Window,Staircase,Wall,2
Question Bank,Architecture,What is a foundation in construction? ( 29),Roof,Base structure,Window frame,Interior design,1
Question Bank,Architecture,What does HVAC stand for? ( 30),Heating Ventilation Air Conditioning,High Value Area Control,Heat Volume Air Control,None,0
Question Bank,Architecture,What does CAD stand for in architecture? ( 31),Computer Aided Design,Creative Art Drawing,Civil Analysis Data,Construction Aid Device,0
Question Bank,Architecture,Which material is commonly used for structural frameworks? ( 32),Glass,Steel,Plastic,Rubber,1
Question Bank,Architecture,What is the purpose of a blueprint? ( 33),Decoration,Construction planning,Painting guide,Marketing,1
Question Bank,Architecture,Which scale is commonly used in architectural drawings? ( 34),1:100,1:1,10:1,100:1,0
Question Bank,Architecture,What is a load-bearing wall? ( 35),Decorative wall,Wall that carries weight,Glass wall,Temporary wall,1
Question Bank,Architecture,Which software is widely used by architects? ( 36),Photoshop,AutoCAD,Excel,Word,1
Question Bank,Architecture,What is sustainability in architecture? ( 37),Using bright colors,Eco-friendly design,Tall buildings,Cheap materials,1
Question Bank,Architecture,Which element provides vertical circulation? ( 38),Door,Window,Staircase,Wall,2
Question Bank,Architecture,What is a foundation in construction? ( 39),Roof,Base structure,Window frame,Interior design,1
Question Bank,Architecture,What does HVAC stand for? ( 40),Heating Ventilation Air Conditioning,High Value Area Control,Heat Volume Air Control,None,0
Question Bank,Architecture,What does CAD stand for in architecture? ( 41),Computer Aided Design,Creative Art Drawing,Civil Analysis Data,Construction Aid Device,0
Question Bank,Architecture,Which material is commonly used for structural frameworks? ( 42),Glass,Steel,Plastic,Rubber,1
Question Bank,Architecture,What is the purpose of a blueprint? ( 43),Decoration,Construction planning,Painting guide,Marketing,1
Question Bank,Architecture,Which scale is commonly used in architectural drawings? ( 44),1:100,1:1,10:1,100:1,0
Question Bank,Architecture,What is a load-bearing wall? ( 45),Decorative wall,Wall that carries weight,Glass wall,Temporary wall,1
Question Bank,Architecture,Which software is widely used by architects? ( 46),Photoshop,AutoCAD,Excel,Word,1
Question Bank,Architecture,What is sustainability in architecture? ( 47),Using bright colors,Eco-friendly design,Tall buildings,Cheap materials,1
Question Bank,Architecture,Which element provides vertical circulation? ( 48),Door,Window,Staircase,Wall,2
Question Bank,Architecture,What is a foundation in construction? ( 49),Roof,Base structure,Window frame,Interior design,1
Question Bank,Architecture,What does HVAC stand for? ( 50),Heating Ventilation Air Conditioning,High Value Area Control,Heat Volume Air Control,None,0
Question Bank,Architecture,What does CAD stand for in architecture? ( 51),Computer Aided Design,Creative Art Drawing,Civil Analysis Data,Construction Aid Device,0
